Begin: 50, Num: 19, Intermediate: 69, Count: 0, Result: 69
Begin: 0, Num: 92, Intermediate: 92, Count: 450, Result: 92
Begin: 92, Num: 1, Intermediate: 93, Count: 450, Result: 93
Begin: 93, Num: -55, Intermediate: 38, Count: 450, Result: 38
Begin: 38, Num: 62, Intermediate: 100, Count: 451, Result: 0
Begin: 0, Num: -550, Intermediate: -550, Count: 456, Result: 50
Begin: 50, Num: 95, Intermediate: 145, Count: 457, Result: 45
Begin: 45, Num: 932, Intermediate: 977, Count: 466, Result: 77
Begin: 77, Num: 70, Intermediate: 147, Count: 467, Result: 47
Begin: 47, Num: -97, Intermediate: -50, Count: 468, Result: 50
Begin: 50, Num: -63, Intermediate: -13, Count: 469, Result: 87
Begin: 87, Num: 10, Intermediate: 97, Count: 469, Result: 97
Begin: 97, Num: -214, Intermediate: -117, Count: 471, Result: 83
Begin: 83, Num: -33, Intermediate: 50, Count: 471, Result: 50
Begin: 50, Num: -50, Intermediate: 0, Count: 471, Result: 0
Begin: 0, Num: -834, Intermediate: -834, Count: 479, Result: 66
Begin: 66, Num: 534, Intermediate: 600, Count: 485, Result: 0
Begin: 0, Num: 31, Intermediate: 31, Count: 485, Result: 31
Begin: 31, Num: -31, Intermediate: 0, Count: 485, Result: 0
Begin: 0, Num: 41, Intermediate: 41, Count: 485, Result: 41
Begin: 41, Num: -70, Intermediate: -29, Count: 486, Result: 71
Begin: 71, Num: -71, Intermediate: 0, Count: 486, Result: 0
Begin: 0, Num: -94, Intermediate: -94, Count: 486, Result: 6
Begin: 6, Num: -406, Intermediate: -400, Count: 491, Result: 0
Begin: 0, Num: 43, Intermediate: 43, Count: 491, Result: 43
Begin: 43, Num: 264, Intermediate: 307, Count: 494, Result: 7
Begin: 7, Num: 48, Intermediate: 55, Count: 494, Result: 55
Begin: 55, Num: 53, Intermediate: 108, Count: 495, Result: 8
Begin: 8, Num: -36, Intermediate: -28, Count: 496, Result: 72
Begin: 72, Num: 56, Intermediate: 128, Count: 497, Result: 28
Begin: 28, Num: 85, Intermediate: 113, Count: 498, Result: 13
Begin: 13, Num: 71, Intermediate: 84, Count: 498, Result: 84
Begin: 84, Num: -127, Intermediate: -43, Count: 499, Result: 57
Begin: 57, Num: 79, Intermediate: 136, Count: 500, Result: 36
Begin: 36, Num: 986, Intermediate: 1022, Count: 510, Result: 22
Begin: 22, Num: -22, Intermediate: 0, Count: 510, Result: 0
Begin: 0, Num: 74, Intermediate: 74, Count: 510, Result: 74
Begin: 74, Num: 26, Intermediate: 100, Count: 511, Result: 0
Begin: 0, Num: 13, Intermediate: 13, Count: 511, Result: 13
Begin: 13, Num: -47, Intermediate: -34, Count: 512, Result: 66
Begin: 66, Num: -66, Intermediate: 0, Count: 512, Result: 0
Begin: 0, Num: 45, Intermediate: 45, Count: 512, Result: 45
Begin: 45, Num: -63, Intermediate: -18, Count: 513, Result: 82
Begin: 82, Num: -677, Intermediate: -595, Count: 519, Result: 5
Begin: 5, Num: 636, Intermediate: 641, Count: 525, Result: 41
Begin: 41, Num: 59, Intermediate: 100, Count: 526, Result: 0
Begin: 0, Num: 97, Intermediate: 97, Count: 526, Result: 97
Begin: 97, Num: -97, Intermediate: 0, Count: 526, Result: 0
Begin: 0, Num: 23, Intermediate: 23, Count: 526, Result: 23
Begin: 23, Num: -32, Intermediate: -9, Count: 527, Result: 91
Begin: 91, Num: 24, Intermediate: 115, Count: 528, Result: 15
Begin: 15, Num: -654, Intermediate: -639, Count: 535, Result: 61
Begin: 61, Num: -81, Intermediate: -20, Count: 536, Result: 80
Begin: 80, Num: -280, Intermediate: -200, Count: 539, Result: 0
Begin: 0, Num: -598, Intermediate: -598, Count: 544, Result: 2
Begin: 2, Num: -2, Intermediate: 0, Count: 544, Result: 0
Begin: 0, Num: 98, Intermediate: 98, Count: 544, Result: 98
Begin: 98, Num: 286, Intermediate: 384, Count: 547, Result: 84
Begin: 84, Num: -247, Intermediate: -163, Count: 549, Result: 37
Begin: 37, Num: 632, Intermediate: 669, Count: 555, Result: 69
Begin: 69, Num: -39, Intermediate: 30, Count: 555, Result: 30
Begin: 30, Num: -11, Intermediate: 19, Count: 555, Result: 19
Begin: 19, Num: -38, Intermediate: -19, Count: 556, Result: 81
Begin: 81, Num: 32, Intermediate: 113, Count: 557, Result: 13
Begin: 13, Num: 87, Intermediate: 100, Count: 558, Result: 0
Begin: 0, Num: 28, Intermediate: 28, Count: 558, Result: 28
Begin: 28, Num: -24, Intermediate: 4, Count: 558, Result: 4
Begin: 4, Num: -61, Intermediate: -57, Count: 559, Result: 43
Begin: 43, Num: -62, Intermediate: -19, Count: 560, Result: 81
Begin: 81, Num: 82, Intermediate: 163, Count: 561, Result: 63
Begin: 63, Num: -63, Intermediate: 0, Count: 561, Result: 0
Begin: 0, Num: 627, Intermediate: 627, Count: 567, Result: 27
Begin: 27, Num: 73, Intermediate: 100, Count: 568, Result: 0
Begin: 0, Num: 526, Intermediate: 526, Count: 573, Result: 26
Begin: 26, Num: 74, Intermediate: 100, Count: 574, Result: 0
Begin: 0, Num: 23, Intermediate: 23, Count: 574, Result: 23
Begin: 23, Num: -23, Intermediate: 0, Count: 574, Result: 0
Begin: 0, Num: 84, Intermediate: 84, Count: 574, Result: 84
Begin: 84, Num: 37, Intermediate: 121, Count: 575, Result: 21
Begin: 21, Num: 6, Intermediate: 27, Count: 575, Result: 27
Begin: 27, Num: 18, Intermediate: 45, Count: 575, Result: 45
Begin: 45, Num: -45, Intermediate: 0, Count: 575, Result: 0
Begin: 0, Num: -61, Intermediate: -61, Count: 575, Result: 39
Begin: 39, Num: 58, Intermediate: 97, Count: 575, Result: 97
Begin: 97, Num: 63, Intermediate: 160, Count: 576, Result: 60
Begin: 60, Num: -91, Intermediate: -31, Count: 577, Result: 69
Begin: 69, Num: -69, Intermediate: 0, Count: 577, Result: 0
Begin: 0, Num: -60, Intermediate: -60, Count: 577, Result: 40
Begin: 40, Num: -40, Intermediate: 0, Count: 577, Result: 0
Begin: 0, Num: -52, Intermediate: -52, Count: 577, Result: 48
Begin: 48, Num: 118, Intermediate: 166, Count: 578, Result: 66
Begin: 66, Num: -66, Intermediate: 0, Count: 578, Result: 0
Begin: 0, Num: 28, Intermediate: 28, Count: 578, Result: 28
Begin: 28, Num: 872, Intermediate: 900, Count: 587, Result: 0
Begin: 0, Num: -50, Intermediate: -50, Count: 587, Result: 50
Begin: 50, Num: -54, Intermediate: -4, Count: 588, Result: 96
Begin: 96, Num: -96, Intermediate: 0, Count: 588, Result: 0
Begin: 0, Num: -50, Intermediate: -50, Count: 588, Result: 50
Begin: 50, Num: 520, Intermediate: 570, Count: 593, Result: 70
Begin: 70, Num: 30, Intermediate: 100, Count: 594, Result: 0
Begin: 0, Num: -78, Intermediate: -78, Count: 594, Result: 22
Begin: 22, Num: 578, Intermediate: 600, Count: 600, Result: 0
Begin: 0, Num: 242, Intermediate: 242, Count: 602, Result: 42
Begin: 42, Num: 47, Intermediate: 89, Count: 602, Result: 89
Begin: 89, Num: -21, Intermediate: 68, Count: 602, Result: 68
Begin: 68, Num: -68, Intermediate: 0, Count: 602, Result: 0
Begin: 0, Num: 46, Intermediate: 46, Count: 602, Result: 46
Begin: 46, Num: 54, Intermediate: 100, Count: 603, Result: 0
Begin: 0, Num: -55, Intermediate: -55, Count: 603, Result: 45
Begin: 45, Num: 48, Intermediate: 93, Count: 603, Result: 93
Begin: 93, Num: 7, Intermediate: 100, Count: 604, Result: 0
Begin: 0, Num: 93, Intermediate: 93, Count: 604, Result: 93
Begin: 93, Num: 726, Intermediate: 819, Count: 612, Result: 19
Begin: 19, Num: 81, Intermediate: 100, Count: 613, Result: 0
Begin: 0, Num: -8, Intermediate: -8, Count: 613, Result: 92
Begin: 92, Num: 25, Intermediate: 117, Count: 614, Result: 17
Begin: 17, Num: 983, Intermediate: 1000, Count: 624, Result: 0
Begin: 0, Num: 255, Intermediate: 255, Count: 626, Result: 55
Begin: 55, Num: -752, Intermediate: -697, Count: 633, Result: 3
Begin: 3, Num: -52, Intermediate: -49, Count: 634, Result: 51
Begin: 51, Num: 83, Intermediate: 134, Count: 635, Result: 34
Begin: 34, Num: -75, Intermediate: -41, Count: 636, Result: 59
Begin: 59, Num: 92, Intermediate: 151, Count: 637, Result: 51
Begin: 51, Num: -29, Intermediate: 22, Count: 637, Result: 22
Begin: 22, Num: -47, Intermediate: -25, Count: 638, Result: 75
Begin: 75, Num: 25, Intermediate: 100, Count: 639, Result: 0
Begin: 0, Num: 66, Intermediate: 66, Count: 639, Result: 66
Begin: 66, Num: 34, Intermediate: 100, Count: 640, Result: 0
Begin: 0, Num: -352, Intermediate: -352, Count: 643, Result: 48
Begin: 48, Num: 92, Intermediate: 140, Count: 644, Result: 40
Begin: 40, Num: -44, Intermediate: -4, Count: 645, Result: 96
Begin: 96, Num: 30, Intermediate: 126, Count: 646, Result: 26
Begin: 26, Num: -321, Intermediate: -295, Count: 649, Result: 5
Begin: 5, Num: 56, Intermediate: 61, Count: 649, Result: 61
Begin: 61, Num: -303, Intermediate: -242, Count: 652, Result: 58
Begin: 58, Num: -58, Intermediate: 0, Count: 652, Result: 0
Begin: 0, Num: 64, Intermediate: 64, Count: 652, Result: 64
Begin: 64, Num: 936, Intermediate: 1000, Count: 662, Result: 0
Begin: 0, Num: 118, Intermediate: 118, Count: 663, Result: 18
Begin: 18, Num: -57, Intermediate: -39, Count: 664, Result: 61
Begin: 61, Num: -72, Intermediate: -11, Count: 665, Result: 89
Begin: 89, Num: -49, Intermediate: 40, Count: 665, Result: 40
Begin: 40, Num: 58, Intermediate: 98, Count: 665, Result: 98
Begin: 98, Num: -98, Intermediate: 0, Count: 665, Result: 0
Begin: 0, Num: -54, Intermediate: -54, Count: 665, Result: 46
Begin: 46, Num: 63, Intermediate: 109, Count: 666, Result: 9
Begin: 9, Num: -62, Intermediate: -53, Count: 667, Result: 47
Begin: 47, Num: 8, Intermediate: 55, Count: 667, Result: 55
Begin: 55, Num: 8, Intermediate: 63, Count: 667, Result: 63
Begin: 63, Num: -28, Intermediate: 35, Count: 667, Result: 35
Begin: 35, Num: 51, Intermediate: 86, Count: 667, Result: 86
Begin: 86, Num: 43, Intermediate: 129, Count: 668, Result: 29
Begin: 29, Num: -39, Intermediate: -10, Count: 669, Result: 90
Begin: 90, Num: -46, Intermediate: 44, Count: 669, Result: 44
Begin: 44, Num: -63, Intermediate: -19, Count: 670, Result: 81
Begin: 81, Num: -781, Intermediate: -700, Count: 678, Result: 0
Begin: 0, Num: -256, Intermediate: -256, Count: 680, Result: 44
Begin: 44, Num: 101, Intermediate: 145, Count: 681, Result: 45
Begin: 45, Num: 32, Intermediate: 77, Count: 681, Result: 77
Begin: 77, Num: 985, Intermediate: 1062, Count: 691, Result: 62
Begin: 62, Num: 38, Intermediate: 100, Count: 692, Result: 0
Begin: 0, Num: -975, Intermediate: -975, Count: 701, Result: 25
Begin: 25, Num: -538, Intermediate: -513, Count: 707, Result: 87
Begin: 87, Num: -1, Intermediate: 86, Count: 707, Result: 86
Begin: 86, Num: -203, Intermediate: -117, Count: 709, Result: 83
Begin: 83, Num: 25, Intermediate: 108, Count: 710, Result: 8
Begin: 8, Num: 592, Intermediate: 600, Count: 716, Result: 0
Begin: 0, Num: 64, Intermediate: 64, Count: 716, Result: 64
Begin: 64, Num: -664, Intermediate: -600, Count: 723, Result: 0
Begin: 0, Num: 37, Intermediate: 37, Count: 723, Result: 37
Begin: 37, Num: 63, Intermediate: 100, Count: 724, Result: 0
Begin: 0, Num: -34, Intermediate: -34, Count: 724, Result: 66
Begin: 66, Num: 34, Intermediate: 100, Count: 725, Result: 0
Begin: 0, Num: 64, Intermediate: 64, Count: 725, Result: 64
Begin: 64, Num: 536, Intermediate: 600, Count: 731, Result: 0
Begin: 0, Num: 689, Intermediate: 689, Count: 737, Result: 89
Begin: 89, Num: -89, Intermediate: 0, Count: 737, Result: 0
Begin: 0, Num: 13, Intermediate: 13, Count: 737, Result: 13
Begin: 13, Num: 587, Intermediate: 600, Count: 743, Result: 0
Begin: 0, Num: -27, Intermediate: -27, Count: 743, Result: 73
Begin: 73, Num: -573, Intermediate: -500, Count: 749, Result: 0
Begin: 0, Num: -747, Intermediate: -747, Count: 756, Result: 53
Begin: 53, Num: 462, Intermediate: 515, Count: 761, Result: 15
Begin: 15, Num: -15, Intermediate: 0, Count: 761, Result: 0
Begin: 0, Num: -78, Intermediate: -78, Count: 761, Result: 22
Begin: 22, Num: -16, Intermediate: 6, Count: 761, Result: 6
Begin: 6, Num: -99, Intermediate: -93, Count: 762, Result: 7
Begin: 7, Num: 71, Intermediate: 78, Count: 762, Result: 78
Begin: 78, Num: -60, Intermediate: 18, Count: 762, Result: 18
Begin: 18, Num: -125, Intermediate: -107, Count: 764, Result: 93
Begin: 93, Num: -93, Intermediate: 0, Count: 764, Result: 0
Begin: 0, Num: -863, Intermediate: -863, Count: 772, Result: 37
Begin: 37, Num: 71, Intermediate: 108, Count: 773, Result: 8
Begin: 8, Num: 92, Intermediate: 100, Count: 774, Result: 0
Begin: 0, Num: -92, Intermediate: -92, Count: 774, Result: 8
Begin: 8, Num: -8, Intermediate: 0, Count: 774, Result: 0
Begin: 0, Num: 72, Intermediate: 72, Count: 774, Result: 72
Begin: 72, Num: -72, Intermediate: 0, Count: 774, Result: 0
Begin: 0, Num: -23, Intermediate: -23, Count: 774, Result: 77
Begin: 77, Num: 323, Intermediate: 400, Count: 778, Result: 0
Begin: 0, Num: -66, Intermediate: -66, Count: 778, Result: 34
Begin: 34, Num: 139, Intermediate: 173, Count: 779, Result: 73
Begin: 73, Num: -187, Intermediate: -114, Count: 781, Result: 86
Begin: 86, Num: 14, Intermediate: 100, Count: 782, Result: 0
Begin: 0, Num: -42, Intermediate: -42, Count: 782, Result: 58
Begin: 58, Num: -53, Intermediate: 5, Count: 782, Result: 5
Begin: 5, Num: -92, Intermediate: -87, Count: 783, Result: 13
Begin: 13, Num: 87, Intermediate: 100, Count: 784, Result: 0
Begin: 0, Num: -46, Intermediate: -46, Count: 784, Result: 54
Begin: 54, Num: 46, Intermediate: 100, Count: 785, Result: 0
Begin: 0, Num: 12, Intermediate: 12, Count: 785, Result: 12
Begin: 12, Num: -12, Intermediate: 0, Count: 785, Result: 0
Begin: 0, Num: -30, Intermediate: -30, Count: 785, Result: 70
Begin: 70, Num: 75, Intermediate: 145, Count: 786, Result: 45
Begin: 45, Num: -645, Intermediate: -600, Count: 793, Result: 0
Begin: 0, Num: 73, Intermediate: 73, Count: 793, Result: 73
Begin: 73, Num: -44, Intermediate: 29, Count: 793, Result: 29
Begin: 29, Num: 71, Intermediate: 100, Count: 794, Result: 0
Begin: 0, Num: 50, Intermediate: 50, Count: 794, Result: 50
Begin: 50, Num: 15, Intermediate: 65, Count: 794, Result: 65
Begin: 65, Num: 235, Intermediate: 300, Count: 797, Result: 0
Begin: 0, Num: -57, Intermediate: -57, Count: 797, Result: 43
Begin: 43, Num: -426, Intermediate: -383, Count: 801, Result: 17
Begin: 17, Num: -60, Intermediate: -43, Count: 802, Result: 57
Begin: 57, Num: 39, Intermediate: 96, Count: 802, Result: 96
Begin: 96, Num: -96, Intermediate: 0, Count: 802, Result: 0
Begin: 0, Num: -1, Intermediate: -1, Count: 802, Result: 99
Begin: 99, Num: 1, Intermediate: 100, Count: 803, Result: 0
Begin: 0, Num: -3, Intermediate: -3, Count: 803, Result: 97
Begin: 97, Num: 6, Intermediate: 103, Count: 804, Result: 3
Begin: 3, Num: -37, Intermediate: -34, Count: 805, Result: 66
Begin: 66, Num: -766, Intermediate: -700, Count: 813, Result: 0
Begin: 0, Num: -420, Intermediate: -420, Count: 817, Result: 80
Begin: 80, Num: -80, Intermediate: 0, Count: 817, Result: 0
Begin: 0, Num: -42, Intermediate: -42, Count: 817, Result: 58
Begin: 58, Num: 66, Intermediate: 124, Count: 818, Result: 24
Begin: 24, Num: 50, Intermediate: 74, Count: 818, Result: 74
Begin: 74, Num: -58, Intermediate: 16, Count: 818, Result: 16
Begin: 16, Num: -81, Intermediate: -65, Count: 819, Result: 35
Begin: 35, Num: -35, Intermediate: 0, Count: 819, Result: 0
Begin: 0, Num: -365, Intermediate: -365, Count: 822, Result: 35
Begin: 35, Num: 565, Intermediate: 600, Count: 828, Result: 0
Begin: 0, Num: -369, Intermediate: -369, Count: 831, Result: 31
Begin: 31, Num: -6, Intermediate: 25, Count: 831, Result: 25
Begin: 25, Num: 75, Intermediate: 100, Count: 832, Result: 0
Begin: 0, Num: 42, Intermediate: 42, Count: 832, Result: 42
Begin: 42, Num: 8, Intermediate: 50, Count: 832, Result: 50
Begin: 50, Num: -50, Intermediate: 0, Count: 832, Result: 0
Begin: 0, Num: 2, Intermediate: 2, Count: 832, Result: 2
Begin: 2, Num: -81, Intermediate: -79, Count: 833, Result: 21
Begin: 21, Num: -21, Intermediate: 0, Count: 833, Result: 0
Begin: 0, Num: -23, Intermediate: -23, Count: 833, Result: 77
Begin: 77, Num: 80, Intermediate: 157, Count: 834, Result: 57
Begin: 57, Num: 47, Intermediate: 104, Count: 835, Result: 4
Begin: 4, Num: 96, Intermediate: 100, Count: 836, Result: 0
Begin: 0, Num: 50, Intermediate: 50, Count: 836, Result: 50
Begin: 50, Num: -314, Intermediate: -264, Count: 839, Result: 36
Begin: 36, Num: -36, Intermediate: 0, Count: 839, Result: 0
Begin: 0, Num: -97, Intermediate: -97, Count: 839, Result: 3
Begin: 3, Num: 460, Intermediate: 463, Count: 843, Result: 63
Begin: 63, Num: -63, Intermediate: 0, Count: 843, Result: 0
Begin: 0, Num: -103, Intermediate: -103, Count: 844, Result: 97
Begin: 97, Num: -86, Intermediate: 11, Count: 844, Result: 11
Begin: 11, Num: -11, Intermediate: 0, Count: 844, Result: 0
Begin: 0, Num: -43, Intermediate: -43, Count: 844, Result: 57
Begin: 57, Num: 43, Intermediate: 100, Count: 845, Result: 0
Begin: 0, Num: 45, Intermediate: 45, Count: 845, Result: 45
Begin: 45, Num: 55, Intermediate: 100, Count: 846, Result: 0
Begin: 0, Num: 27, Intermediate: 27, Count: 846, Result: 27
Begin: 27, Num: -19, Intermediate: 8, Count: 846, Result: 8
Begin: 8, Num: 92, Intermediate: 100, Count: 847, Result: 0
Begin: 0, Num: -4, Intermediate: -4, Count: 847, Result: 96
Begin: 96, Num: -33, Intermediate: 63, Count: 847, Result: 63
Begin: 63, Num: 98, Intermediate: 161, Count: 848, Result: 61
Begin: 61, Num: -87, Intermediate: -26, Count: 849, Result: 74
Begin: 74, Num: 60, Intermediate: 134, Count: 850, Result: 34
Begin: 34, Num: 66, Intermediate: 100, Count: 851, Result: 0
Begin: 0, Num: -82, Intermediate: -82, Count: 851, Result: 18
Begin: 18, Num: -621, Intermediate: -603, Count: 858, Result: 97
Begin: 97, Num: -44, Intermediate: 53, Count: 858, Result: 53
Begin: 53, Num: -85, Intermediate: -32, Count: 859, Result: 68
Begin: 68, Num: 65, Intermediate: 133, Count: 860, Result: 33
Begin: 33, Num: 67, Intermediate: 100, Count: 861, Result: 0
Begin: 0, Num: 18, Intermediate: 18, Count: 861, Result: 18
Begin: 18, Num: 82, Intermediate: 100, Count: 862, Result: 0
Begin: 0, Num: -9, Intermediate: -9, Count: 862, Result: 91
Begin: 91, Num: 9, Intermediate: 100, Count: 863, Result: 0
Begin: 0, Num: 30, Intermediate: 30, Count: 863, Result: 30
Begin: 30, Num: -44, Intermediate: -14, Count: 864, Result: 86
Begin: 86, Num: 774, Intermediate: 860, Count: 872, Result: 60
Begin: 60, Num: 81, Intermediate: 141, Count: 873, Result: 41
Begin: 41, Num: 49, Intermediate: 90, Count: 873, Result: 90
Begin: 90, Num: 91, Intermediate: 181, Count: 874, Result: 81
Begin: 81, Num: 11, Intermediate: 92, Count: 874, Result: 92
Begin: 92, Num: -92, Intermediate: 0, Count: 874, Result: 0
Begin: 0, Num: -14, Intermediate: -14, Count: 874, Result: 86
Begin: 86, Num: -60, Intermediate: 26, Count: 874, Result: 26
Begin: 26, Num: 81, Intermediate: 107, Count: 875, Result: 7
Begin: 7, Num: 593, Intermediate: 600, Count: 881, Result: 0
Begin: 0, Num: 62, Intermediate: 62, Count: 881, Result: 62
Begin: 62, Num: 38, Intermediate: 100, Count: 882, Result: 0
Begin: 0, Num: 36, Intermediate: 36, Count: 882, Result: 36
Begin: 36, Num: 277, Intermediate: 313, Count: 885, Result: 13
Begin: 13, Num: 90, Intermediate: 103, Count: 886, Result: 3
Begin: 3, Num: 93, Intermediate: 96, Count: 886, Result: 96
Begin: 96, Num: 75, Intermediate: 171, Count: 887, Result: 71
Begin: 71, Num: -59, Intermediate: 12, Count: 887, Result: 12
Begin: 12, Num: 37, Intermediate: 49, Count: 887, Result: 49
Begin: 49, Num: 824, Intermediate: 873, Count: 895, Result: 73
Begin: 73, Num: -73, Intermediate: 0, Count: 895, Result: 0
Begin: 0, Num: 69, Intermediate: 69, Count: 895, Result: 69
Begin: 69, Num: -79, Intermediate: -10, Count: 896, Result: 90
Begin: 90, Num: -241, Intermediate: -151, Count: 898, Result: 49
Begin: 49, Num: 27, Intermediate: 76, Count: 898, Result: 76
Begin: 76, Num: 726, Intermediate: 802, Count: 906, Result: 2
Begin: 2, Num: 5, Intermediate: 7, Count: 906, Result: 7
Begin: 7, Num: 82, Intermediate: 89, Count: 906, Result: 89
Begin: 89, Num: 98, Intermediate: 187, Count: 907, Result: 87
Begin: 87, Num: 513, Intermediate: 600, Count: 913, Result: 0
Begin: 0, Num: -55, Intermediate: -55, Count: 913, Result: 45
Begin: 45, Num: -18, Intermediate: 27, Count: 913, Result: 27
Begin: 27, Num: 41, Intermediate: 68, Count: 913, Result: 68
Begin: 68, Num: -92, Intermediate: -24, Count: 914, Result: 76
Begin: 76, Num: -52, Intermediate: 24, Count: 914, Result: 24
Begin: 24, Num: -8, Intermediate: 16, Count: 914, Result: 16
Begin: 16, Num: 784, Intermediate: 800, Count: 922, Result: 0
